Name,Quarters,File_Changed,Insertions,Deletions
Timon Van Overveldt,2019-Q4,0,0,0
Timon Van Overveldt,2019-Q3,7,34,88
Timon Van Overveldt,2019-Q2,4,4,9
Timon Van Overveldt,2019-Q1,0,0,0
Timon Van Overveldt,2018-Q4,0,0,0
Timon Van Overveldt,2018-Q3,2,23,0
Timon Van Overveldt,2018-Q2,1,2,0
Timon Van Overveldt,2018-Q1,0,0,0
vladbataev,2020-Q4,0,0,0
vladbataev,2020-Q3,0,0,0
vladbataev,2020-Q2,0,0,0
vladbataev,2020-Q1,3,57,3
Mitchell Vitez,2020-Q4,0,0,0
Mitchell Vitez,2020-Q3,0,0,0
Mitchell Vitez,2020-Q2,0,0,0
Mitchell Vitez,2020-Q1,3,4,4
Puneeth K,2020-Q4,0,0,0
Puneeth K,2020-Q3,0,0,0
Puneeth K,2020-Q2,0,0,0
Puneeth K,2020-Q1,19,119,81
David Rees,2020-Q4,0,0,0
David Rees,2020-Q3,0,0,0
David Rees,2020-Q2,0,0,0
David Rees,2020-Q1,2,7,0
David Rees,2018-Q4,1,0,0
David Rees,2018-Q3,0,0,0
David Rees,2018-Q2,0,0,0
David Rees,2018-Q1,0,0,0
ga,2020-Q4,0,0,0
ga,2020-Q3,0,0,0
ga,2020-Q2,0,0,0
ga,2020-Q1,1,0,0
Tom Carchrae,2020-Q4,0,0,0
Tom Carchrae,2020-Q3,0,0,0
Tom Carchrae,2020-Q2,0,0,0
Tom Carchrae,2020-Q1,11,22,0
372046933,2020-Q4,0,0,0
372046933,2020-Q3,0,0,0
372046933,2020-Q2,0,0,0
372046933,2020-Q1,2,2,2
MichaelKonobeev,2020-Q4,0,0,0
MichaelKonobeev,2020-Q3,0,0,0
MichaelKonobeev,2020-Q2,0,0,0
MichaelKonobeev,2020-Q1,6,2,6
MichaelKonobeev,2019-Q4,3,23,34
MichaelKonobeev,2019-Q3,2,14,9
MichaelKonobeev,2019-Q2,3,12,5
MichaelKonobeev,2019-Q1,0,0,0
PhilipMay,2020-Q4,0,0,0
PhilipMay,2020-Q3,0,0,0
PhilipMay,2020-Q2,0,0,0
PhilipMay,2020-Q1,1,0,0
exfalso,2020-Q4,0,0,0
exfalso,2020-Q3,0,0,0
exfalso,2020-Q2,0,0,0
exfalso,2020-Q1,1,0,0
Fei Hu,2020-Q4,0,0,0
Fei Hu,2020-Q3,0,0,0
Fei Hu,2020-Q2,0,0,0
Fei Hu,2020-Q1,5,95,156
Fei Hu,2019-Q4,105,4869,8688
Fei Hu,2019-Q3,367,24864,22175
Fei Hu,2019-Q2,310,16495,5859
Fei Hu,2019-Q1,93,10796,2989
Fei Hu,2018-Q4,70,585,347
Fei Hu,2018-Q3,70,1201,520
Fei Hu,2018-Q2,0,0,0
Fei Hu,2018-Q1,0,0,0
punndcoder28,2020-Q4,0,0,0
punndcoder28,2020-Q3,0,0,0
punndcoder28,2020-Q2,0,0,0
punndcoder28,2020-Q1,2,22,0
Taylor Robie,2020-Q4,0,0,0
Taylor Robie,2020-Q3,0,0,0
Taylor Robie,2020-Q2,0,0,0
Taylor Robie,2020-Q1,2,43,0
Taylor Robie,2019-Q4,62,2559,1722
Taylor Robie,2019-Q3,396,3203,589
Taylor Robie,2019-Q2,38,1685,527
Taylor Robie,2019-Q1,23,865,141
Taylor Robie,2018-Q4,14,65,21
Taylor Robie,2018-Q3,0,0,0
Taylor Robie,2018-Q2,1,0,0
Taylor Robie,2018-Q1,0,0,0
Jeff Daily,2020-Q4,0,0,0
Jeff Daily,2020-Q3,0,0,0
Jeff Daily,2020-Q2,0,0,0
Jeff Daily,2020-Q1,3,46,10
Jeff Daily,2019-Q4,1,158,0
Jeff Daily,2019-Q3,35,281,136
Jeff Daily,2019-Q2,162,393,304
Jeff Daily,2019-Q1,0,0,0
Meng Zhang,2020-Q4,0,0,0
Meng Zhang,2020-Q3,0,0,0
Meng Zhang,2020-Q2,0,0,0
Meng Zhang,2020-Q1,3,0,0
Elton Yang,2020-Q4,0,0,0
Elton Yang,2020-Q3,0,0,0
Elton Yang,2020-Q2,0,0,0
Elton Yang,2020-Q1,1,19,0
srinivasan.narayanamoorthy,2020-Q4,0,0,0
srinivasan.narayanamoorthy,2020-Q3,0,0,0
srinivasan.narayanamoorthy,2020-Q2,0,0,0
srinivasan.narayanamoorthy,2020-Q1,6,36,30
srinivasan.narayanamoorthy,2019-Q4,13,531,172
srinivasan.narayanamoorthy,2019-Q3,20,231,116
srinivasan.narayanamoorthy,2019-Q2,1,0,19
srinivasan.narayanamoorthy,2019-Q1,22,703,140
Kevin Hanselman,2020-Q4,0,0,0
Kevin Hanselman,2020-Q3,0,0,0
Kevin Hanselman,2020-Q2,0,0,0
Kevin Hanselman,2020-Q1,7,7,7
Stephan Uphoff,2019-Q4,6,56,14
Stephan Uphoff,2019-Q3,0,0,0
Stephan Uphoff,2019-Q2,0,0,0
Stephan Uphoff,2019-Q1,0,0,0
Stephan Uphoff,2020-Q4,0,0,0
Stephan Uphoff,2020-Q3,0,0,0
Stephan Uphoff,2020-Q2,0,0,0
Stephan Uphoff,2020-Q1,2,6,18
Anthony Barbier,2020-Q4,0,0,0
Anthony Barbier,2020-Q3,0,0,0
Anthony Barbier,2020-Q2,0,0,0
Anthony Barbier,2020-Q1,1,0,0
Anthony Barbier,2019-Q4,0,0,0
Anthony Barbier,2019-Q3,50,635,132
Anthony Barbier,2019-Q2,0,0,0
Anthony Barbier,2019-Q1,0,0,0
Rasul Karimov,2020-Q4,0,0,0
Rasul Karimov,2020-Q3,0,0,0
Rasul Karimov,2020-Q2,0,0,0
Rasul Karimov,2020-Q1,5,18,2
Rasul Karimov,2019-Q4,10,1982,1981
Rasul Karimov,2019-Q3,0,0,0
Rasul Karimov,2019-Q2,0,0,0
Rasul Karimov,2019-Q1,0,0,0
Scott Todd,2020-Q4,0,0,0
Scott Todd,2020-Q3,0,0,0
Scott Todd,2020-Q2,0,0,0
Scott Todd,2020-Q1,8,618,61
Scott Todd,2019-Q4,1,30,0
Scott Todd,2019-Q3,0,0,0
Scott Todd,2019-Q2,0,0,0
Scott Todd,2019-Q1,0,0,0
Prashant Dandriyal,2020-Q4,0,0,0
Prashant Dandriyal,2020-Q3,0,0,0
Prashant Dandriyal,2020-Q2,0,0,0
Prashant Dandriyal,2020-Q1,1,8,4
comet,2020-Q4,0,0,0
comet,2020-Q3,0,0,0
comet,2020-Q2,0,0,0
comet,2020-Q1,15,49,49
Pooya Davoodi,2020-Q4,0,0,0
Pooya Davoodi,2020-Q3,0,0,0
Pooya Davoodi,2020-Q2,0,0,0
Pooya Davoodi,2020-Q1,13,129,34
Pooya Davoodi,2019-Q4,112,1053,539
Pooya Davoodi,2019-Q3,19,293,142
Pooya Davoodi,2019-Q2,20,307,103
Pooya Davoodi,2019-Q1,29,516,178
Pooya Davoodi,2018-Q4,45,221,165
Pooya Davoodi,2018-Q3,0,0,0
Pooya Davoodi,2018-Q2,0,0,0
Pooya Davoodi,2018-Q1,0,0,0
Maher Jendoubi,2020-Q4,0,0,0
Maher Jendoubi,2020-Q3,0,0,0
Maher Jendoubi,2020-Q2,0,0,0
Maher Jendoubi,2020-Q1,18,17,17
Stanley Bileschi,2020-Q4,0,0,0
Stanley Bileschi,2020-Q3,0,0,0
Stanley Bileschi,2020-Q2,0,0,0
Stanley Bileschi,2020-Q1,1,4,4
Stanley Bileschi,2018-Q4,0,0,0
Stanley Bileschi,2018-Q3,2,11,0
Stanley Bileschi,2018-Q2,2,18,8
Stanley Bileschi,2018-Q1,0,0,0
Erik Zettel,2020-Q4,0,0,0
Erik Zettel,2020-Q3,0,0,0
Erik Zettel,2020-Q2,0,0,0
Erik Zettel,2020-Q1,2,4,4
Abin Shahab,2019-Q4,0,0,0
Abin Shahab,2019-Q3,2,33,0
Abin Shahab,2019-Q2,0,0,0
Abin Shahab,2019-Q1,0,0,0
Michael Liao,2020-Q4,0,0,0
Michael Liao,2020-Q3,0,0,0
Michael Liao,2020-Q2,0,0,0
Michael Liao,2020-Q1,2,2,0
Owen L - SFE,2020-Q4,0,0,0
Owen L - SFE,2020-Q3,0,0,0
Owen L - SFE,2020-Q2,0,0,0
Owen L - SFE,2020-Q1,30,214,13
Owen L - SFE,2019-Q4,39,1160,253
Owen L - SFE,2019-Q3,0,0,0
Owen L - SFE,2019-Q2,0,0,0
Owen L - SFE,2019-Q1,0,0,0
Ahti Kitsik,2020-Q4,0,0,0
Ahti Kitsik,2020-Q3,0,0,0
Ahti Kitsik,2020-Q2,0,0,0
Ahti Kitsik,2020-Q1,1,0,0
Zhou Peng,2020-Q4,0,0,0
Zhou Peng,2020-Q3,0,0,0
Zhou Peng,2020-Q2,0,0,0
Zhou Peng,2020-Q1,12,134,27
IrinaM21,2020-Q4,0,0,0
IrinaM21,2020-Q3,0,0,0
IrinaM21,2020-Q2,0,0,0
IrinaM21,2020-Q1,6,23,14
Joseph-Rance,2020-Q4,0,0,0
Joseph-Rance,2020-Q3,0,0,0
Joseph-Rance,2020-Q2,0,0,0
Joseph-Rance,2020-Q1,5,40,20
Rick Wierenga,2020-Q4,0,0,0
Rick Wierenga,2020-Q3,0,0,0
Rick Wierenga,2020-Q2,0,0,0
Rick Wierenga,2020-Q1,8,60,25
Victor Peng,2020-Q4,0,0,0
Victor Peng,2020-Q3,0,0,0
Victor Peng,2020-Q2,0,0,0
Victor Peng,2020-Q1,1,0,0
Shyam Sundar Dhanabalan,2020-Q4,0,0,0
Shyam Sundar Dhanabalan,2020-Q3,0,0,0
Shyam Sundar Dhanabalan,2020-Q2,0,0,0
Shyam Sundar Dhanabalan,2020-Q1,1,0,0
Tong Shen,2020-Q4,0,0,0
Tong Shen,2020-Q3,0,0,0
Tong Shen,2020-Q2,0,0,0
Tong Shen,2020-Q1,8,165,37
Tong Shen,2019-Q4,16,499,211
Tong Shen,2019-Q3,50,1029,779
Tong Shen,2019-Q2,135,4145,3676
Tong Shen,2019-Q1,67,1720,251
Tong Shen,2018-Q4,108,6415,2065
Tong Shen,2018-Q3,102,1609,821
Tong Shen,2018-Q2,0,0,0
Tong Shen,2018-Q1,0,0,0
Saleem Abdulrasool,2020-Q4,0,0,0
Saleem Abdulrasool,2020-Q3,0,0,0
Saleem Abdulrasool,2020-Q2,0,0,0
Saleem Abdulrasool,2020-Q1,3,2,0
Saleem Abdulrasool,2019-Q4,0,0,0
Saleem Abdulrasool,2019-Q3,0,0,0
Saleem Abdulrasool,2019-Q2,2,25,0
Saleem Abdulrasool,2019-Q1,0,0,0
archis,2020-Q4,0,0,0
archis,2020-Q3,0,0,0
archis,2020-Q2,0,0,0
archis,2020-Q1,6,32,37
archis,2019-Q4,11,122,82
archis,2019-Q3,1,25,0
archis,2019-Q2,0,0,0
archis,2019-Q1,0,0,0
Sasan Jafarnejad,2020-Q4,0,0,0
Sasan Jafarnejad,2020-Q3,0,0,0
Sasan Jafarnejad,2020-Q2,0,0,0
Sasan Jafarnejad,2020-Q1,1,0,0
Christian Goll,2020-Q4,0,0,0
Christian Goll,2020-Q3,0,0,0
Christian Goll,2020-Q2,0,0,0
Christian Goll,2020-Q1,1,0,0
Christian Goll,2018-Q4,1,16,5
Christian Goll,2018-Q3,0,0,0
Christian Goll,2018-Q2,0,0,0
Christian Goll,2018-Q1,0,0,0
Qwerty71,2020-Q4,0,0,0
Qwerty71,2020-Q3,0,0,0
Qwerty71,2020-Q2,0,0,0
Qwerty71,2020-Q1,5,18,21
Qwerty71,2019-Q4,2,33,15
Qwerty71,2019-Q3,0,0,0
Qwerty71,2019-Q2,0,0,0
Qwerty71,2019-Q1,0,0,0
Hugo,2020-Q4,0,0,0
Hugo,2020-Q3,0,0,0
Hugo,2020-Q2,0,0,0
Hugo,2020-Q1,13,32,31
elzino,2020-Q4,0,0,0
elzino,2020-Q3,0,0,0
elzino,2020-Q2,0,0,0
elzino,2020-Q1,1,4,0
Craig Citro,2020-Q4,0,0,0
Craig Citro,2020-Q3,0,0,0
Craig Citro,2020-Q2,0,0,0
Craig Citro,2020-Q1,2,49,0
Craig Citro,2019-Q4,0,0,0
Craig Citro,2019-Q3,0,0,0
Craig Citro,2019-Q2,0,0,0
Craig Citro,2019-Q1,6,66,11
Craig Citro,2018-Q4,0,0,0
Craig Citro,2018-Q3,1,4,0
Craig Citro,2018-Q2,1,5,0
Craig Citro,2018-Q1,0,0,0
Mrinal Jain,2020-Q4,0,0,0
Mrinal Jain,2020-Q3,0,0,0
Mrinal Jain,2020-Q2,0,0,0
Mrinal Jain,2020-Q1,6,18,6
ytyt-yt,2020-Q4,0,0,0
ytyt-yt,2020-Q3,0,0,0
ytyt-yt,2020-Q2,0,0,0
ytyt-yt,2020-Q1,1,0,0
Yanan Cao,2020-Q4,0,0,0
Yanan Cao,2020-Q3,0,0,0
Yanan Cao,2020-Q2,0,0,0
Yanan Cao,2020-Q1,8,209,20
Yanan Cao,2019-Q4,99,2476,601
Yanan Cao,2019-Q3,68,4245,498
Yanan Cao,2019-Q2,66,1196,836
Yanan Cao,2019-Q1,98,4109,3439
Yanan Cao,2018-Q4,51,1516,696
Yanan Cao,2018-Q3,40,1294,1029
Yanan Cao,2018-Q2,2,11,2
Yanan Cao,2018-Q1,0,0,0
Nicholas Gao,2020-Q4,0,0,0
Nicholas Gao,2020-Q3,0,0,0
Nicholas Gao,2020-Q2,0,0,0
Nicholas Gao,2020-Q1,1,6,6
Kaustubh Maske Patil,2020-Q4,0,0,0
Kaustubh Maske Patil,2020-Q3,0,0,0
Kaustubh Maske Patil,2020-Q2,0,0,0
Kaustubh Maske Patil,2020-Q1,1,4,0
Kaustubh Maske Patil,2019-Q4,15,154,113
Kaustubh Maske Patil,2019-Q3,0,0,0
Kaustubh Maske Patil,2019-Q2,0,0,0
Kaustubh Maske Patil,2019-Q1,0,0,0
William-Yin123,2020-Q4,0,0,0
William-Yin123,2020-Q3,0,0,0
William-Yin123,2020-Q2,0,0,0
William-Yin123,2020-Q1,3,0,18
William-Yin123,2019-Q4,43,148,68
William-Yin123,2019-Q3,0,0,0
William-Yin123,2019-Q2,0,0,0
William-Yin123,2019-Q1,0,0,0
Dheeraj R Reddy,2020-Q4,0,0,0
Dheeraj R Reddy,2020-Q3,0,0,0
Dheeraj R Reddy,2020-Q2,0,0,0
Dheeraj R Reddy,2020-Q1,1,2,0
Dheeraj R Reddy,2019-Q4,3,16,16
Dheeraj R Reddy,2019-Q3,0,0,0
Dheeraj R Reddy,2019-Q2,0,0,0
Dheeraj R Reddy,2019-Q1,0,0,0
boron,2020-Q4,0,0,0
boron,2020-Q3,0,0,0
boron,2020-Q2,0,0,0
boron,2020-Q1,7,19,24
boron,2019-Q4,4,47,19
boron,2019-Q3,0,0,0
boron,2019-Q2,0,0,0
boron,2019-Q1,0,0,0
George Sterpu,2020-Q4,0,0,0
George Sterpu,2020-Q3,0,0,0
George Sterpu,2020-Q2,0,0,0
George Sterpu,2020-Q1,2,4,4
George Sterpu,2019-Q4,1,2,2
George Sterpu,2019-Q3,1,2,2
George Sterpu,2019-Q2,1,0,0
George Sterpu,2019-Q1,0,0,0
George Sterpu,2018-Q4,1,0,0
George Sterpu,2018-Q3,0,0,0
George Sterpu,2018-Q2,0,0,0
George Sterpu,2018-Q1,1,2,2
Andrei Kulik,2020-Q4,0,0,0
Andrei Kulik,2020-Q3,0,0,0
Andrei Kulik,2020-Q2,0,0,0
Andrei Kulik,2020-Q1,8,58,44
Eyvind Niklasson,2020-Q4,0,0,0
Eyvind Niklasson,2020-Q3,0,0,0
Eyvind Niklasson,2020-Q2,0,0,0
Eyvind Niklasson,2020-Q1,2,33,4
Richard Xiao,2020-Q4,0,0,0
Richard Xiao,2020-Q3,0,0,0
Richard Xiao,2020-Q2,0,0,0
Richard Xiao,2020-Q1,1,0,0
Richard Xiao,2019-Q4,3,0,0
Richard Xiao,2019-Q3,0,0,0
Richard Xiao,2019-Q2,0,0,0
Richard Xiao,2019-Q1,0,0,0
Lamar,2020-Q4,0,0,0
Lamar,2020-Q3,0,0,0
Lamar,2020-Q2,0,0,0
Lamar,2020-Q1,3,6,6
Lamar,2019-Q4,7,404,121
Lamar,2019-Q3,0,0,0
Lamar,2019-Q2,0,0,0
Lamar,2019-Q1,0,0,0
Tetragramm,2020-Q4,0,0,0
Tetragramm,2020-Q3,0,0,0
Tetragramm,2020-Q2,0,0,0
Tetragramm,2020-Q1,1,0,0
Tetragramm,2019-Q4,2,6,8
Tetragramm,2019-Q3,0,0,0
Tetragramm,2019-Q2,0,0,0
Tetragramm,2019-Q1,0,0,0
sharkdtu,2019-Q4,2,41,11
sharkdtu,2019-Q3,0,0,0
sharkdtu,2019-Q2,0,0,0
sharkdtu,2019-Q1,0,0,0
Sami,2020-Q4,0,0,0
Sami,2020-Q3,0,0,0
Sami,2020-Q2,0,0,0
Sami,2020-Q1,1,0,0
Sami,2019-Q4,14,88,72
Sami,2019-Q3,43,1582,1004
Sami,2019-Q2,14,666,561
Sami,2019-Q1,0,0,0
Paul Baranay,2020-Q4,0,0,0
Paul Baranay,2020-Q3,0,0,0
Paul Baranay,2020-Q2,0,0,0
Paul Baranay,2020-Q1,2,2,0
autoih,2020-Q4,0,0,0
autoih,2020-Q3,0,0,0
autoih,2020-Q2,0,0,0
autoih,2020-Q1,1,0,0
autoih,2019-Q4,20,59,53
autoih,2019-Q3,18,288,244
autoih,2019-Q2,0,0,0
autoih,2019-Q1,0,0,0
BashirSbaiti,2020-Q4,0,0,0
BashirSbaiti,2020-Q3,0,0,0
BashirSbaiti,2020-Q2,0,0,0
BashirSbaiti,2020-Q1,2,4,2
BashirSbaiti,2019-Q4,1,6,0
BashirSbaiti,2019-Q3,0,0,0
BashirSbaiti,2019-Q2,0,0,0
BashirSbaiti,2019-Q1,0,0,0
Adam Wood,2020-Q4,0,0,0
Adam Wood,2020-Q3,0,0,0
Adam Wood,2020-Q2,0,0,0
Adam Wood,2020-Q1,1,33,25
Adam Wood,2019-Q4,0,0,0
Adam Wood,2019-Q3,3,71,49
Adam Wood,2019-Q2,0,0,0
Adam Wood,2019-Q1,3,206,215
Mbah-Javis,2020-Q4,0,0,0
Mbah-Javis,2020-Q3,0,0,0
Mbah-Javis,2020-Q2,0,0,0
Mbah-Javis,2020-Q1,4,68,82
Mbah-Javis,2019-Q4,32,272,184
Mbah-Javis,2019-Q3,0,0,0
Mbah-Javis,2019-Q2,0,0,0
Mbah-Javis,2019-Q1,0,0,0
Yuki Ueda,2020-Q4,0,0,0
Yuki Ueda,2020-Q3,0,0,0
Yuki Ueda,2020-Q2,0,0,0
Yuki Ueda,2020-Q1,4,4,4
Shreyash Patodia,2020-Q4,0,0,0
Shreyash Patodia,2020-Q3,0,0,0
Shreyash Patodia,2020-Q2,0,0,0
Shreyash Patodia,2020-Q1,1,0,0
Khor Chean Wei,2020-Q4,0,0,0
Khor Chean Wei,2020-Q3,0,0,0
Khor Chean Wei,2020-Q2,0,0,0
Khor Chean Wei,2020-Q1,1,0,0
Ethan Saadia,2020-Q4,0,0,0
Ethan Saadia,2020-Q3,0,0,0
Ethan Saadia,2020-Q2,0,0,0
Ethan Saadia,2020-Q1,3,38,16
Ethan Saadia,2019-Q4,1,20,0
Ethan Saadia,2019-Q3,0,0,0
Ethan Saadia,2019-Q2,0,0,0
Ethan Saadia,2019-Q1,0,0,0
Hristo Vrigazov,2020-Q4,0,0,0
Hristo Vrigazov,2020-Q3,0,0,0
Hristo Vrigazov,2020-Q2,0,0,0
Hristo Vrigazov,2020-Q1,1,4,0
Hristo Vrigazov,2019-Q4,17,324,72
Hristo Vrigazov,2019-Q3,0,0,0
Hristo Vrigazov,2019-Q2,0,0,0
Hristo Vrigazov,2019-Q1,0,0,0
msteknoadam,2020-Q4,0,0,0
msteknoadam,2020-Q3,0,0,0
msteknoadam,2020-Q2,0,0,0
msteknoadam,2020-Q1,1,49,49
msteknoadam,2019-Q4,24,1400,1226
msteknoadam,2019-Q3,0,0,0
msteknoadam,2019-Q2,0,0,0
msteknoadam,2019-Q1,0,0,0
pshiko,2020-Q4,0,0,0
pshiko,2020-Q3,0,0,0
pshiko,2020-Q2,0,0,0
pshiko,2020-Q1,2,15,9
pshiko,2019-Q4,1,7,4
pshiko,2019-Q3,0,0,0
pshiko,2019-Q2,0,0,0
pshiko,2019-Q1,0,0,0
zhuwenxi,2020-Q4,0,0,0
zhuwenxi,2020-Q3,0,0,0
zhuwenxi,2020-Q2,0,0,0
zhuwenxi,2020-Q1,1,2,2
arpan-dhatt,2020-Q4,0,0,0
arpan-dhatt,2020-Q3,0,0,0
arpan-dhatt,2020-Q2,0,0,0
arpan-dhatt,2020-Q1,1,18,0
HotPotatoC,2020-Q4,0,0,0
HotPotatoC,2020-Q3,0,0,0
HotPotatoC,2020-Q2,0,0,0
HotPotatoC,2020-Q1,1,0,0
HotPotatoC,2019-Q4,21,109,87
HotPotatoC,2019-Q3,0,0,0
HotPotatoC,2019-Q2,0,0,0
HotPotatoC,2019-Q1,0,0,0
leike666666,2019-Q4,3,38,42
leike666666,2019-Q3,2,3,3
leike666666,2019-Q2,0,0,0
leike666666,2019-Q1,0,0,0
RichardXiao13,2019-Q4,2,5,0
RichardXiao13,2019-Q3,0,0,0
RichardXiao13,2019-Q2,0,0,0
RichardXiao13,2019-Q1,0,0,0
Arvind Sundararajan,2019-Q4,1,7,6
Arvind Sundararajan,2019-Q3,0,0,0
Arvind Sundararajan,2019-Q2,0,0,0
Arvind Sundararajan,2019-Q1,0,0,0
Manuel Freiberger,2019-Q4,16,133,49
Manuel Freiberger,2019-Q3,10,524,4
Manuel Freiberger,2019-Q2,0,0,0
Manuel Freiberger,2019-Q1,0,0,0
ruchit2801,2019-Q4,1,0,0
ruchit2801,2019-Q3,0,0,0
ruchit2801,2019-Q2,0,0,0
ruchit2801,2019-Q1,0,0,0
SumanSudhir,2019-Q4,1,0,0
SumanSudhir,2019-Q3,0,0,0
SumanSudhir,2019-Q2,0,0,0
SumanSudhir,2019-Q1,0,0,0
Alexandre Abadie,2019-Q4,1,2,0
Alexandre Abadie,2019-Q3,0,0,0
Alexandre Abadie,2019-Q2,0,0,0
Alexandre Abadie,2019-Q1,0,0,0
Frank Laub,2019-Q4,3,34,0
Frank Laub,2019-Q3,0,0,0
Frank Laub,2019-Q2,0,0,0
Frank Laub,2019-Q1,0,0,0
deepakm,2019-Q4,1,2,2
deepakm,2019-Q3,0,0,0
deepakm,2019-Q2,0,0,0
deepakm,2019-Q1,0,0,0
Wallyss Lima,2019-Q4,2,7,3
Wallyss Lima,2019-Q3,0,0,0
Wallyss Lima,2019-Q2,0,0,0
Wallyss Lima,2019-Q1,0,0,0
Noah Trenaman,2019-Q4,1,0,0
Noah Trenaman,2019-Q3,0,0,0
Noah Trenaman,2019-Q2,0,0,0
Noah Trenaman,2019-Q1,0,0,0
Andr? Susano Pinto,2019-Q4,3,12,9
Andr? Susano Pinto,2019-Q3,13,100,29
Andr? Susano Pinto,2019-Q2,24,255,288
Andr? Susano Pinto,2019-Q1,52,962,448
Marco Jacopo Ferrarotti,2019-Q4,1,2,2
Marco Jacopo Ferrarotti,2019-Q3,0,0,0
Marco Jacopo Ferrarotti,2019-Q2,0,0,0
Marco Jacopo Ferrarotti,2019-Q1,0,0,0
Anuj Rawat,2019-Q4,1,4,5
Anuj Rawat,2019-Q3,0,0,0
Anuj Rawat,2019-Q2,4,323,82
Anuj Rawat,2019-Q1,3,287,57
Huanming Fang,2019-Q4,1,5,0
Huanming Fang,2019-Q3,0,0,0
Huanming Fang,2019-Q2,0,0,0
Huanming Fang,2019-Q1,0,0,0
Jean-Denis Lesage,2019-Q4,8,140,13
Jean-Denis Lesage,2019-Q3,0,0,0
Jean-Denis Lesage,2019-Q2,0,0,0
Jean-Denis Lesage,2019-Q1,0,0,0
Hans Gaiser,2019-Q4,1,13,7
Hans Gaiser,2019-Q3,0,0,0
Hans Gaiser,2019-Q2,0,0,0
Hans Gaiser,2019-Q1,0,0,0
Benjamin Barenblat,2019-Q4,5,29,26
Benjamin Barenblat,2019-Q3,3,6,2
Benjamin Barenblat,2019-Q2,0,0,0
Benjamin Barenblat,2019-Q1,1,0,0
Benjamin Barenblat,2018-Q4,2,4,2
Benjamin Barenblat,2018-Q3,0,0,0
Benjamin Barenblat,2018-Q2,0,0,0
Benjamin Barenblat,2018-Q1,0,0,0
William Zhang,2019-Q4,18,112,80
William Zhang,2019-Q3,0,0,0
William Zhang,2019-Q2,0,0,0
William Zhang,2019-Q1,0,0,0
Jin Mingjian,2019-Q4,1,0,0
Jin Mingjian,2019-Q3,0,0,0
Jin Mingjian,2019-Q2,0,0,0
Jin Mingjian,2019-Q1,0,0,0
Taehun Kim,2019-Q4,2,114,15
Taehun Kim,2019-Q3,0,0,0
Taehun Kim,2019-Q2,0,0,0
Taehun Kim,2019-Q1,0,0,0
Jose Ignacio Gomez,2019-Q4,28,455,92
Jose Ignacio Gomez,2019-Q3,0,0,0
Jose Ignacio Gomez,2019-Q2,0,0,0
Jose Ignacio Gomez,2019-Q1,0,0,0
Fangjun Kuang,2019-Q4,0,0,0
Fangjun Kuang,2019-Q3,2,4,0
Fangjun Kuang,2019-Q2,0,0,0
Fangjun Kuang,2019-Q1,9,7,11
Drake Gens,2019-Q4,2,5,5
Drake Gens,2019-Q3,0,0,0
Drake Gens,2019-Q2,0,0,0
Drake Gens,2019-Q1,0,0,0
minoring,2019-Q4,1,0,0
minoring,2019-Q3,0,0,0
minoring,2019-Q2,0,0,0
minoring,2019-Q1,0,0,0
Yaxun (Sam) Liu,2019-Q4,1,0,0
Yaxun (Sam) Liu,2019-Q3,0,0,0
Yaxun (Sam) Liu,2019-Q2,0,0,0
Yaxun (Sam) Liu,2019-Q1,0,0,0
Alkis Evlogimenos,2019-Q4,3,15,10
Alkis Evlogimenos,2019-Q3,0,0,0
Alkis Evlogimenos,2019-Q2,0,0,0
Alkis Evlogimenos,2019-Q1,0,0,0
thierry,2019-Q4,4,54,27
thierry,2019-Q3,0,0,0
thierry,2019-Q2,0,0,0
thierry,2019-Q1,0,0,0
Thierry Herrmann,2019-Q4,6,32,13
Thierry Herrmann,2019-Q3,0,0,0
Thierry Herrmann,2019-Q2,0,0,0
Thierry Herrmann,2019-Q1,0,0,0
Vishal Bhola,2019-Q4,2,10,8
Vishal Bhola,2019-Q3,0,0,0
Vishal Bhola,2019-Q2,0,0,0
Vishal Bhola,2019-Q1,0,0,0
Wen-Heng (Jack) Chung,2019-Q4,3,6,0
Wen-Heng (Jack) Chung,2019-Q3,131,2699,1510
Wen-Heng (Jack) Chung,2019-Q2,47,609,226
Wen-Heng (Jack) Chung,2019-Q1,61,229,133
Wen-Heng (Jack) Chung,2018-Q4,28,888,242
Wen-Heng (Jack) Chung,2018-Q3,55,563,446
Wen-Heng (Jack) Chung,2018-Q2,33,1611,23
Wen-Heng (Jack) Chung,2018-Q1,0,0,0
Denis Khalikov,2019-Q4,75,4220,325
Denis Khalikov,2019-Q3,90,5080,221
Denis Khalikov,2019-Q2,0,0,0
Denis Khalikov,2019-Q1,2,16,10
Hugo Sjöberg,2019-Q4,3,0,2
Hugo Sjöberg,2019-Q3,0,0,0
Hugo Sjöberg,2019-Q2,0,0,0
Hugo Sjöberg,2019-Q1,0,0,0
www,2019-Q4,3,0,8
www,2019-Q3,0,0,0
www,2019-Q2,0,0,0
www,2019-Q1,0,0,0
Ewout ter Hoeven,2019-Q4,1,4,6
Ewout ter Hoeven,2019-Q3,0,0,0
Ewout ter Hoeven,2019-Q2,0,0,0
Ewout ter Hoeven,2019-Q1,0,0,0
Daniel Falbel,2019-Q4,6,40,12
Daniel Falbel,2019-Q3,0,0,0
Daniel Falbel,2019-Q2,0,0,0
Daniel Falbel,2019-Q1,0,0,0
